Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
49060	-0.84	2.1247117451550928	-0.12	1298	0.955846	0.0001	0.008897053135765923
49070	-0.84	2.1247117451550928	-0.12	1298	0.955837	0.0001	0.008897053135765923
49080	-0.84	2.1247117451550928	-0.12	1299	0.955828	0.0001	0.008899842765596178
49090	-0.84	2.1247117451550928	-0.12	1299	0.955819	0.0001	0.008901240958107843
49100	-0.84	2.1247117451550928	-0.12	1299	0.95581	0.0001	0.008902654184235467
49110	-0.84	2.1247117451550928	-0.12	1300	0.955801	0.0001	0.008902826640341017
49120	-0.84	2.1247117451550928	-0.12	1300	0.955792	0.0001	0.008902826640341017
49130	-0.76	2.0005999100269904	-0.12	1301	0.955783	0.0001	0.008905427190992568
49140	-0.76	2.0005999100269904	-0.12	1301	0.955774	0.0001	0.00890818821059333
49150	-0.76	2.0005999100269904	-0.12	1301	0.955765	0.0001	0.00890818821059333
49160	-0.76	2.0005999100269904	-0.12	1301	0.955756	0.0001	0.00891236232386695
49170	-0.76	2.0005999100269904	-0.12	1302	0.955747	0.0001	0.008913645545641582
49180	-0.76	2.0005999100269904	-0.12	1302	0.955738	0.0001	0.008916493654251099
49190	-0.76	2.0005999100269904	-0.12	1302	0.955729	0.0001	0.008919280303849114
49200	-0.75	2.006863224038948	-0.12	1303	0.95572	0.0001	0.008919280303849114
49210	-0.75	2.006863224038948	-0.12	1303	0.955711	0.0001	0.008921964830822415
49220	-0.75	2.006863224038948	-0.12	1303	0.955702	0.0001	0.00892196860578325
49230	-0.75	2.006863224038948	-0.12	1303	0.955693	0.0001	0.008924812343385484
49240	-0.76	2.00059991002699	-0.12	1304	0.955684	0.0001	0.008927625020345052
49250	-0.76	2.00059991002699	-0.12	1304	0.955675	0.0001	0.008930355972713895
49260	-0.76	2.00059991002699	-0.12	1304	0.955666	0.0001	0.008933180107010736
49270	-0.72	1.975246820020222	-0.12	1305	0.955657	0.0001	0.008933180107010736
49280	-0.72	1.975246820020222	-0.12	1305	0.955648	0.0001	0.0089359536435869
49290	-0.72	1.975246820020222	-0.12	1305	0.955639	0.0001	0.008938711749182806
49300	-0.73	1.9690352967887597	-0.12	1306	0.95563	0.0001	0.008941455152299669
49310	-0.73	1.9690352967887597	-0.12	1306	0.955621	0.0001	0.008944300611813864
49320	-0.73	1.9690352967887597	-0.12	1306	0.955612	0.0001	0.008945690989494324
49330	-0.74	1.9627531683836354	-0.12	1307	0.955603	0.0001	0.008946949707137214
49340	-0.74	1.9627531683836354	-0.12	1307	0.955594	0.0001	0.008949814505047268
49350	-0.74	1.9627531683836354	-0.12	1307	0.955585	0.0001	0.008952513734499613
49360	-0.74	1.9627531683836354	-0.12	1307	0.955576	0.0001	0.008952513734499613
49370	-0.7	1.9364916731037083	-0.12	1308	0.955567	0.0001	0.008955346743265787
49380	-0.7	1.9364916731037083	-0.12	1308	0.955558	0.0001	0.008955346743265787
49390	-0.7	1.9364916731037083	-0.12	1308	0.955549	0.0001	0.008958489961094326
49400	-0.7	1.9364916731037083	-0.12	1308	0.9555400000000001	0.0001	0.008958489961094326
49410	-0.7	1.9364916731037083	-0.12	1308	0.955531	0.0001	0.008963656359248692
49420	-0.7	1.9364916731037083	-0.12	1308	0.955522	0.0001	0.008963656359248692
49430	-0.7	1.9364916731037083	-0.12	1308	0.955513	0.0001	0.008963656359248692
49440	-0.7	1.9364916731037083	-0.12	1308	0.955504	0.0001	0.008966492083337572
49450	-0.7	1.9364916731037083	-0.12	1308	0.955495	0.0001	0.008969268666373358
49460	-0.66	1.9090311678964282	-0.12	1309	0.9554860000000001	0.0001	0.008971974187427097
49470	-0.66	1.9090311678964282	-0.12	1309	0.955477	0.0001	0.008971974187427097
49480	-0.66	1.9090311678964282	-0.12	1309	0.955468	0.0001	0.008971974187427097
49490	-0.66	1.9090311678964282	-0.12	1309	0.9554590000000001	0.0001	0.008974752955966525
49500	-0.66	1.9090311678964282	-0.12	1310	0.95545	0.0001	0.008977623383204143
49510	-0.66	1.9090311678964282	-0.12	1310	0.955441	0.0001	0.008977623383204143
49520	-0.66	1.9090311678964282	-0.12	1310	0.955432	0.0001	0.008980413211716547
49530	-0.66	1.9090311678964282	-0.12	1310	0.955423	0.0001	0.008983058002259996
49540	-0.66	1.9090311678964282	-0.12	1310	0.955414	0.0001	0.008983058002259996
49550	-0.66	1.9090311678964282	-0.12	1310	0.9554050000000001	0.0001	0.008983058002259996
49560	-0.7	1.9364916731037083	-0.12	1311	0.955396	0.0001	0.008986334005991617
49570	-0.7	1.9364916731037083	-0.12	1311	0.955387	0.0001	0.008986334005991617
49580	-0.7	1.9364916731037083	-0.12	1311	0.955378	0.0001	0.008990105191866557
49590	-0.7	1.9364916731037083	-0.12	1311	0.955369	0.0001	0.008991506960656908
49600	-0.66	1.909031167896428	-0.12	1312	0.95536	0.0001	0.008991506960656908
49610	-0.66	1.909031167896428	-0.12	1312	0.955351	0.0001	0.0089942733446757
49620	-0.66	1.909031167896428	-0.12	1312	0.955342	0.0001	0.0089942733446757
49630	-0.66	1.909031167896428	-0.12	1312	0.955333	0.0001	0.008996959461106194
49640	-0.66	1.909031167896428	-0.12	1312	0.955324	0.0001	0.008996959461106194
49650	-0.6	1.8973665961010278	-0.12	1313	0.955315	0.0001	0.008999792138735453
49660	-0.6	1.8973665961010278	-0.12	1313	0.955306	0.0001	0.009002588921123081
49670	-0.6	1.8973665961010278	-0.12	1313	0.955297	0.0001	0.009005388882425096
49680	-0.6	1.8973665961010278	-0.12	1313	0.955288	0.0001	0.009005388882425096
49690	-0.6	1.8973665961010278	-0.12	1313	0.955279	0.0001	0.00900816692246331
49700	-0.6	1.8973665961010278	-0.12	1313	0.95527	0.0001	0.009010841846466064
49710	-0.6	1.8973665961010278	-0.12	1313	0.955261	0.0001	0.009014090498288472
49720	-0.6	1.8973665961010278	-0.12	1313	0.955252	0.0001	0.009014090498288472
49730	-0.6	1.8973665961010278	-0.12	1313	0.955243	0.0001	0.00901646441883511
49740	-0.6	1.8973665961010278	-0.12	1313	0.955234	0.0001	0.009017867048581442
49750	-0.59	1.9031290024588456	-0.12	1314	0.955225	0.0001	0.009019268353780112
49760	-0.59	1.9031290024588456	-0.12	1314	0.955216	0.0001	0.009019268353780112
49770	-0.59	1.9031290024588456	-0.12	1314	0.955207	0.0001	0.009022024141417609
49780	-0.58	1.9088216260300488	-0.12	1315	0.955198	0.0001	0.009023414452870688
49790	-0.58	1.9088216260300488	-0.12	1315	0.955189	0.0001	0.009024825361039903
49800	-0.58	1.9088216260300488	-0.12	1315	0.95518	0.0001	0.009024825361039903
49810	-0.58	1.9088216260300488	-0.12	1316	0.955171	0.0001	0.009027552670902677
49820	-0.58	1.9088216260300488	-0.12	1316	0.955162	0.0001	0.009027552670902677
49830	-0.58	1.908821626030049	-0.12	1317	0.955153	0.0001	0.00903043740325504
49840	-0.58	1.908821626030049	-0.12	1317	0.955144	0.0001	0.009033096234003703
49850	-0.58	1.908821626030049	-0.12	1317	0.955135	0.0001	0.009033096234003703
49860	-0.54	1.8784035775093704	-0.12	1318	0.955126	0.0001	0.009035979178216722
49870	-0.54	1.8784035775093704	-0.12	1318	0.955117	0.0001	0.009038671122656928
49880	-0.54	1.8784035775093704	-0.12	1318	0.955108	0.0001	0.009038671122656928
49890	-0.54	1.8784035775093704	-0.12	1318	0.955099	0.0001	0.009041944212383694
49900	-0.54	1.8784035775093704	-0.12	1319	0.95509	0.0001	0.009044327868355646
49910	-0.54	1.8784035775093704	-0.12	1319	0.955081	0.0001	0.00904696974489424
49920	-0.54	1.8784035775093704	-0.12	1319	0.955072	0.0001	0.00904696974489424
49930	-0.58	1.9088216260300488	-0.12	1320	0.955063	0.0001	0.009049761957592434
49940	-0.58	1.9088216260300488	-0.12	1320	0.955054	0.0001	0.009052527215745714
49950	-0.58	1.9088216260300488	-0.12	1320	0.955045	0.0001	0.009052527215745714
49960	-0.58	1.9088216260300488	-0.12	1320	0.955036	0.0001	0.00905537658267551
49970	-0.58	1.908821626030049	-0.12	1321	0.955027	0.0001	0.0090581962135103
49980	-0.58	1.908821626030049	-0.12	1321	0.955018	0.0001	0.0090581962135103
49990	-0.58	1.908821626030049	-0.12	1321	0.955009	0.0001	0.00906089358859592
50000	-0.58	1.908821626030049	-0.12	1321	0.955	0.0001	0.00906089358859592
50010	-0.59	1.9031290024588454	-0.12	1322	0.954991	0.0001	0.009427577588293287
50020	-0.59	1.9031290024588454	-0.12	1322	0.954982	0.0001	0.009441437456342908
50030	-0.59	1.9031290024588454	-0.12	1322	0.954973	0.0001	0.00945883870124817
50040	-0.59	1.9031290024588454	-0.12	1322	0.954964	0.0001	0.009472020135985481
50050	-0.59	1.9031290024588454	-0.12	1323	0.954955	0.0001	0.00948869506518046
50060	-0.59	1.9031290024588454	-0.12	1323	0.954946	0.0001	0.00949975139564938
50070	-0.6	1.8973665961010278	-0.12	1324	0.954937	0.0001	0.009516448775927226
50080	-0.6	1.8973665961010278	-0.12	1324	0.954928	0.0001	0.009530373480584886
50090	-0.6	1.8973665961010278	-0.12	1324	0.954919	0.0001	0.009547009732988146
50100	-0.6	1.8973665961010275	-0.12	1325	0.95491	0.0001	0.009558160768614874
50110	-0.6	1.8973665961010275	-0.12	1325	0.954901	0.0001	0.009577556848526
50120	-0.6	1.8973665961010275	-0.12	1325	0.954892	0.0001	0.009588653643925985
50130	-0.56	1.8671904027174089	-0.12	1326	0.954883	0.0001	0.009605397979418437
50140	-0.56	1.8671904027174089	-0.12	1326	0.954874	0.0001	0.009619298378626505
50150	-0.56	1.8671904027174089	-0.12	1326	0.954865	0.0001	0.00963595834043291
50160	-0.56	1.8671904027174089	-0.12	1326	0.954856	0.0001	0.009647050168779162
50170	-0.55	1.8728320800328044	-0.12	1327	0.954847	0.0001	0.009663737614949545
50180	-0.55	1.8728320800328044	-0.12	1327	0.954838	0.0001	0.009674863153033786
50190	-0.55	1.8728320800328044	-0.12	1327	0.954829	0.0001	0.009694249497519599
50200	-0.55	1.8728320800328044	-0.12	1327	0.95482	0.0001	0.009705310000313654
50210	-0.55	1.8728320800328042	-0.12	1328	0.954811	0.0001	0.009722077912754482
50220	-0.55	1.8728320800328042	-0.12	1328	0.954802	0.0001	0.009733126163482667
50230	-0.55	1.8728320800328042	-0.12	1329	0.954793	0.0001	0.009749818775388929
50240	-0.55	1.8728320800328042	-0.12	1329	0.954784	0.0001	0.009763634403546651
50250	-0.55	1.8728320800328042	-0.12	1329	0.954775	0.0001	0.009780397878752815
50260	-0.55	1.8728320800328042	-0.12	1329	0.954766	0.0001	0.009794246819284227
50270	-0.55	1.8728320800328042	-0.12	1330	0.954757	0.0001	0.009810910688506232
50280	-0.55	1.8728320800328042	-0.12	1330	0.954748	0.0001	0.009823351436191135
50290	-0.55	1.8728320800328042	-0.12	1330	0.954739	0.0001	0.009838663074705337
50300	-0.55	1.8728320800328042	-0.12	1330	0.95473	0.0001	0.009849813646740384
50310	-0.55	1.8728320800328042	-0.12	1330	0.954721	0.0001	0.009869204825825161
50320	-0.55	1.8728320800328044	-0.12	1331	0.954712	0.0001	0.009880353874630399
50330	-0.55	1.8728320800328044	-0.12	1331	0.954703	0.0001	0.00989695409933726
50340	-0.51	1.841168107479597	-0.12	1332	0.954694	0.0001	0.009910857213868035
50350	-0.51	1.841168107479597	-0.12	1332	0.954685	0.0001	0.009927534262339274
50360	-0.51	1.841168107479597	-0.12	1332	0.954676	0.0001	0.00993874106142256
50370	-0.51	1.841168107479597	-0.12	1332	0.954667	0.0001	0.009955309496985542
50380	-0.51	1.841168107479597	-0.12	1333	0.954658	0.0001	0.009966419736544292
50390	-0.51	1.841168107479597	-0.12	1333	0.954649	0.0001	0.0099859529071384
50400	-0.51	1.841168107479597	-0.12	1333	0.95464	0.0001	0.009997055133183797
50410	-0.56	1.8671904027174089	-0.12	1334	0.954631	0.0001	0.010013702114423116
50420	-0.56	1.8671904027174089	-0.12	1334	0.954622	0.0001	0.010027579135364957
50430	-0.56	1.8671904027174089	-0.12	1334	0.954613	0.0001	0.010044236779212951
50440	-0.56	1.8671904027174089	-0.12	1334	0.954604	0.0001	0.010055396291944716
50450	-0.52	1.8356470248934025	-0.12	1335	0.954595	0.0001	0.010072007907761468
50460	-0.52	1.8356470248934025	-0.12	1335	0.954586	0.0001	0.010085866053899129
50470	-0.52	1.8356470248934025	-0.12	1335	0.954577	0.0001	0.010102591315905253
50480	-0.52	1.8356470248934025	-0.12	1336	0.954568	0.0001	0.010113665527767605
50490	-0.52	1.8356470248934025	-0.12	1336	0.954559	0.0001	0.01013306869400872
50500	-0.52	1.8356470248934025	-0.12	1336	0.95455	0.0001	0.010144275029500325
50510	-0.52	1.8356470248934025	-0.12	1336	0.954541	0.0001	0.01016371786594391
50520	-0.52	1.8356470248934025	-0.12	1336	0.954532	0.0001	0.010177749196688334
50530	-0.52	1.8356470248934025	-0.12	1336	0.954523	0.0001	0.010194212132030063
50540	-0.52	1.8356470248934025	-0.12	1336	0.954514	0.0001	0.010205615825123257
50550	-0.52	1.8356470248934025	-0.12	1336	0.954505	0.0001	0.010222108165423075
50560	-0.52	1.8356470248934025	-0.12	1336	0.954496	0.0001	0.010235992736286587
50570	-0.52	1.8356470248934025	-0.12	1337	0.954487	0.0001	0.010252525409062704
50580	-0.52	1.8356470248934025	-0.12	1337	0.954478	0.0001	0.010266487995783488
50590	-0.52	1.8356470248934025	-0.12	1337	0.954469	0.0001	0.010283089346355863
50600	-0.52	1.8356470248934023	-0.12	1338	0.95446	0.0001	0.010294241971439785
50610	-0.52	1.8356470248934023	-0.12	1338	0.9544509999999999	0.0001	0.010313687456978691
50620	-0.52	1.8356470248934023	-0.12	1338	0.954442	0.0001	0.010324753059281244
50630	-0.52	1.8356470248934023	-0.12	1338	0.954433	0.0001	0.010341477460331388
50640	-0.52	1.8356470248934023	-0.12	1338	0.954424	0.0001	0.010352608031696743
50650	-0.57	1.8614779074702983	-0.12	1339	0.954415	0.0001	0.010369228455755445
50660	-0.57	1.8614779074702983	-0.12	1339	0.954406	0.0001	0.010380346708827549
50670	-0.57	1.8614779074702983	-0.12	1339	0.954397	0.0001	0.010399878289964463
50680	-0.61	1.8915337691936667	-0.12	1340	0.954388	0.0001	0.010410852829615276
50690	-0.61	1.8915337691936667	-0.12	1340	0.954379	0.0001	0.010427653590838115
50700	-0.65	1.9202864369671522	-0.12	1341	0.9543699999999999	0.0001	0.010438735617531671
50710	-0.65	1.9202864369671522	-0.12	1341	0.954361	0.0001	0.010458126862843831
50720	-0.65	1.9202864369671522	-0.12	1341	0.954352	0.0001	0.010469269752502442
50730	-0.65	1.9202864369671522	-0.12	1341	0.954343	0.0001	0.010485903885629443
50740	-0.65	1.9202864369671522	-0.12	1341	0.954334	0.0001	0.010497012668185764
50750	-0.65	1.9202864369671522	-0.12	1342	0.954325	0.0001	0.01051646199491289
50760	-0.65	1.9202864369671522	-0.12	1342	0.9543159999999999	0.0001	0.010527603228886922
50770	-0.65	1.9202864369671522	-0.12	1342	0.954307	0.0001	0.010547031958897909
50780	-0.69	1.9477936235648785	-0.12	1343	0.954298	0.0001	0.01055816822581821
50790	-0.69	1.9477936235648785	-0.12	1343	0.9542889999999999	0.0001	0.010577763848834567
50800	-0.69	1.9477936235648785	-0.12	1343	0.95428	0.0001	0.010588727792104085
50810	-0.69	1.9477936235648785	-0.12	1344	0.954271	0.0001	0.010605504247877333
50820	-0.69	1.9477936235648785	-0.12	1344	0.9542619999999999	0.0001	0.010616486072540282
50830	-0.69	1.9477936235648785	-0.12	1344	0.954253	0.0001	0.010633316702312894
50840	-0.69	1.9477936235648785	-0.12	1345	0.954244	0.0001	0.01064427117506663
50850	-0.69	1.9477936235648785	-0.12	1345	0.9542349999999999	0.0001	0.010663667188750373
50860	-0.69	1.9477936235648785	-0.12	1345	0.954226	0.0001	0.010674764977561103
50870	-0.69	1.9477936235648785	-0.12	1346	0.954217	0.0001	0.010691470437579684
50880	-0.69	1.9477936235648785	-0.12	1346	0.954208	0.0001	0.01070253352324168
50890	-0.69	1.9477936235648785	-0.12	1346	0.954199	0.0001	0.01071925659974416
50900	-0.69	1.9477936235648785	-0.12	1346	0.95419	0.0001	0.010733127196629843
50910	-0.69	1.9477936235648785	-0.12	1346	0.954181	0.0001	0.010749813848071629
50920	-0.73	1.9741073932286457	-0.12	1347	0.954172	0.0001	0.010760929650730557
50930	-0.73	1.9741073932286457	-0.12	1347	0.954163	0.0001	0.01077760742770301
50940	-0.73	1.9741073932286457	-0.12	1347	0.954154	0.0001	0.01079146213001675
50950	-0.73	1.974107393228646	-0.12	1348	0.954145	0.0001	0.010808181365331014
50960	-0.73	1.974107393228646	-0.12	1348	0.954136	0.0001	0.010819234119521248
50970	-0.73	1.974107393228646	-0.12	1348	0.954127	0.0001	0.010835897856288487
50980	-0.73	1.974107393228646	-0.12	1348	0.954118	0.0001	0.01084707412454817
50990	-0.72	1.96	-0.12	1349	0.954109	0.0001	0.01086367004447513
51000	-0.72	1.96	-0.12	1349	0.9541	0.0001	0.01087754143608941
51010	-0.72	1.96	-0.12	1349	0.954091	0.0001	0.010894395775265164
51020	-0.64	1.8194504664870652	-0.12	1350	0.954082	0.0001	0.010905386673079597
51030	-0.64	1.8194504664870652	-0.12	1350	0.954073	0.0001	0.010924814807044134
51040	-0.66	1.8012218075517519	-0.12	1351	0.954064	0.0001	0.010935954120424059
51050	-0.66	1.8012218075517519	-0.12	1351	0.954055	0.0001	0.010955306622717115
51060	-0.66	1.8012218075517519	-0.12	1351	0.954046	0.0001	0.01096643990940518
51070	-0.66	1.8012218075517519	-0.12	1352	0.954037	0.0001	0.01098317265510559
51080	-0.66	1.8012218075517519	-0.12	1352	0.954028	0.0001	0.010994248588879903
51090	-0.66	1.8012218075517519	-0.12	1352	0.954019	0.0001	0.011010943651199341
51100	-0.66	1.8012218075517519	-0.12	1352	0.95401	0.0001	0.011024817956818474
51110	-0.61	1.7770481141488546	-0.12	1353	0.954001	0.0001	0.011044283111890157
51120	-0.61	1.7770481141488546	-0.12	1353	0.953992	0.0001	0.011055435670746697
51130	-0.61	1.7770481141488546	-0.12	1353	0.953983	0.0001	0.011074726184209188
51140	-0.61	1.7770481141488546	-0.12	1354	0.953974	0.0001	0.011085859735806784
51150	-0.61	1.7770481141488546	-0.12	1354	0.953965	0.0001	0.011102589302592808
51160	-0.66	1.8012218075517519	-0.12	1355	0.953956	0.0001	0.011113629341125489
51170	-0.66	1.8012218075517519	-0.12	1355	0.953947	0.0001	0.011133173240555657
51180	-0.66	1.8012218075517519	-0.12	1355	0.953938	0.0001	0.011144537130991618
51190	-0.66	1.8012218075517519	-0.12	1355	0.953929	0.0001	0.011160932845539517
51200	-0.66	1.8012218075517519	-0.12	1355	0.95392	0.0001	0.01117473840713501
51210	-0.66	1.8012218075517519	-0.12	1355	0.953911	0.0001	0.011191498703426785
51220	-0.66	1.8012218075517519	-0.12	1355	0.953902	0.0001	0.011205353803104825
51230	-0.66	1.8012218075517519	-0.12	1355	0.953893	0.0001	0.011221975220574273
51240	-0.66	1.8012218075517519	-0.12	1356	0.953884	0.0001	0.011234490076700847
51250	-0.66	1.8012218075517519	-0.12	1356	0.953875	0.0001	0.01125255823135376
51260	-0.66	1.8012218075517519	-0.12	1356	0.953866	0.0001	0.011263705690701802
51270	-0.66	1.8012218075517519	-0.12	1356	0.953857	0.0001	0.01128036830160353
51280	-0.61	1.7770481141488546	-0.12	1357	0.953848	0.0001	0.011294280224376254
51290	-0.61	1.7770481141488546	-0.12	1357	0.953839	0.0001	0.011311221520105998
51300	-0.61	1.7770481141488546	-0.12	1357	0.95383	0.0001	0.011324863102700975
51310	-0.61	1.7770481141488546	-0.12	1357	0.953821	0.0001	0.011341481804847717
51320	-0.61	1.7770481141488546	-0.12	1357	0.953812	0.0001	0.01135536465379927
51330	-0.61	1.7770481141488546	-0.12	1358	0.953803	0.0001	0.011372039251857334
51340	-0.61	1.7770481141488546	-0.12	1358	0.953794	0.0001	0.011383139358626471
51350	-0.61	1.7770481141488546	-0.12	1358	0.953785	0.0001	0.011402575704786512
51360	-0.6	1.783255450012701	-0.12	1359	0.953776	0.0001	0.011413702170054118
51370	-0.6	1.783255450012701	-0.12	1359	0.953767	0.0001	0.01143321454524994
51380	-0.6	1.783255450012701	-0.12	1359	0.953758	0.0001	0.011444253060552809
51390	-0.6	1.783255450012701	-0.12	1359	0.953749	0.0001	0.011463750335905286
51400	-0.6	1.7832554500127007	-0.12	1360	0.95374	0.0001	0.01147475474410587
51410	-0.6	1.7832554500127007	-0.12	1360	0.953731	0.0001	0.011491504112879435
51420	-0.6	1.7832554500127007	-0.12	1360	0.953722	0.0001	0.011502507991260952
51430	-0.59	1.7893853693377513	-0.12	1361	0.953713	0.0001	0.011519218683242799
51440	-0.59	1.7893853693377513	-0.12	1361	0.953704	0.0001	0.011530346208148532
51450	-0.54	1.763065512112355	-0.12	1362	0.953695	0.0001	0.01154698093732198
51460	-0.54	1.763065512112355	-0.12	1362	0.953686	0.0001	0.011558215022087098
51470	-0.54	1.763065512112355	-0.12	1362	0.953677	0.0001	0.011574779285324945
51480	-0.54	1.763065512112355	-0.12	1363	0.953668	0.0001	0.01158868001566993
51490	-0.54	1.763065512112355	-0.12	1363	0.953659	0.0001	0.011605415211783515
51500	-0.54	1.763065512112355	-0.12	1363	0.95365	0.0001	0.01161652386188507
51510	-0.54	1.763065512112355	-0.12	1363	0.953641	0.0001	0.011633145146899754
51520	-0.54	1.763065512112355	-0.12	1363	0.953632	0.0001	0.011647014419237772
51530	-0.54	1.763065512112355	-0.12	1364	0.953623	0.0001	0.011663651135232713
51540	-0.54	1.763065512112355	-0.12	1364	0.953614	0.0001	0.011674820250935025
